 8.30019E+03 1.12873E+03 2.57732E+05 8.33060E-04 1.27900E-05 9.08384E-04 7.10184E-05 9.92129E-06 1.05212E-04 7.11204E-04 1.52937E-04 1.09068E-09 1.01461E-05 1.66808E-10 7.71550E-07
 8.40019E+03 1.13870E+03 2.59980E+05 8.33060E-04 1.49934E-05 1.11586E-03 9.03293E-05 1.17828E-05 1.33997E-04 8.66724E-04 1.85676E-04 1.39880E-09 1.29741E-05 2.25865E-10 9.56369E-07
 8.50019E+03 1.14866E+03 2.62240E+05 8.33060E-04 1.81021E-05 1.43754E-03 1.23157E-04 1.44188E-05 1.82978E-04 1.10255E-03 2.36024E-04 1.95713E-09 1.78583E-05 3.49776E-10 1.24240E-06
 8.60019E+03 1.15863E+03 2.64512E+05 8.33060E-04 2.11021E-05 1.75395E-03 1.55456E-04 1.69629E-05 2.31167E-04 1.33448E-03 2.84569E-04 2.49138E-09 2.26639E-05 4.69364E-10 1.52374E-06
 8.70019E+03 1.16860E+03 2.66796E+05 8.33060E-04 2.52774E-05 2.23645E-03 2.09284E-04 2.04804E-05 3.11442E-04 1.68029E-03 3.57927E-04 3.43952E-09 3.07990E-05 7.13334E-10 1.94767E-06
 8.80019E+03 1.17857E+03 2.69092E+05 8.33060E-04 2.93083E-05 2.71107E-03 2.62249E-04 2.38768E-05 3.90427E-04 2.02044E-03 4.28697E-04 4.34745E-09 3.88039E-05 9.48906E-10 2.36466E-06
 8.90019E+03 1.18853E+03 2.71401E+05 8.33060E-04 3.48473E-05 3.42340E-03 3.48885E-04 2.84716E-05 5.19360E-04 2.51959E-03 5.33906E-04 5.92723E-09 5.21038E-05 1.41707E-09 2.97784E-06
 9.00019E+03 1.19850E+03 2.73722E+05 8.33060E-04 4.01961E-05 4.12416E-03 4.34137E-04 3.29097E-05 6.46227E-04 3.01059E-03 6.35454E-04 7.44090E-09 6.51919E-05 1.86932E-09 3.58103E-06
 9.10019E+03 1.20847E+03 2.76060E+05 8.33060E-04 4.74537E-05 5.15998E-03 5.71068E-04 3.87973E-05 8.49393E-04 3.72054E-03 7.83989E-04 1.00249E-08 8.65492E-05 2.74584E-09 4.44860E-06
 9.20019E+03 1.21843E+03 2.78412E+05 8.33060E-04 5.44612E-05 6.17901E-03 7.05817E-04 4.44841E-05 1.04931E-03 4.41894E-03 9.27414E-04 1.25019E-08 1.07567E-04 3.59291E-09 5.30203E-06
 9.30019E+03 1.22840E+03 2.80776E+05 8.33060E-04 6.38596E-05 7.66415E-03 9.18626E-04 5.18924E-05 1.36373E-03 5.41437E-03 1.13413E-03 1.66554E-08 1.41283E-04 5.19626E-09 6.50512E-06
 9.40019E+03 1.23836E+03 2.83153E+05 8.33060E-04 7.29278E-05 9.12536E-03 1.12806E-03 5.90431E-05 1.67314E-03 6.39368E-03 1.33381E-03 2.06389E-08 1.74466E-04 6.74646E-09 7.68869E-06
 9.50019E+03 1.24832E+03 2.85542E+05 8.33060E-04 8.49517E-05 1.12266E-02 1.45344E-03 6.82037E-05 2.15154E-03 7.77093E-03 1.61753E-03 2.72052E-08 2.26854E-04 9.61472E-09 9.32669E-06
 9.60019E+03 1.25829E+03 2.87944E+05 8.33060E-04 9.65484E-05 1.32941E-02 1.77369E-03 7.70303E-05 2.62232E-03 9.12597E-03 1.89168E-03 3.35054E-08 2.78418E-04 1.23891E-08 1.09382E-05
 9.70019E+03 1.26825E+03 2.90360E+05 8.33060E-04 1.11802E-04 1.62282E-02 2.26370E-03 8.82048E-05 3.33821E-03 1.10071E-02 2.27592E-03 4.35408E-08 3.57225E-04 1.73269E-08 1.31692E-05
 9.80019E+03 1.27822E+03 2.92790E+05 8.33060E-04 1.26549E-04 1.91154E-02 2.74601E-03 9.90091E-05 4.04271E-03 1.28580E-02 2.64727E-03 5.31739E-08 4.34792E-04 2.21049E-08 1.53644E-05
 9.90019E+03 1.28818E+03 2.95235E+05 8.33060E-04 1.45758E-04 2.31638E-02 3.47330E-03 1.12520E-04 5.09776E-03 1.53967E-02 3.16113E-03 6.85702E-08 5.53625E-04 3.05841E-08 1.83077E-05
 1.00002E+04 1.29814E+03 2.97693E+05 8.33060E-04 1.64336E-04 2.71477E-02 4.18920E-03 1.25590E-04 6.13597E-03 1.78948E-02 3.65768E-03 8.33589E-08 6.70601E-04 3.87924E-08 2.12038E-05
 1.01002E+04 1.30810E+03 3.00166E+05 8.33060E-04 1.88306E-04 3.26681E-02 5.25361E-03 1.41739E-04 7.66795E-03 2.12818E-02 4.33631E-03 1.06648E-07 8.47295E-04 5.30787E-08 2.50341E-05
 1.02002E+04 1.31807E+03 3.02654E+05 8.33060E-04 2.11500E-04 3.81010E-02 6.30139E-03 1.57367E-04 9.17535E-03 2.46146E-02 4.99169E-03 1.29029E-07 1.02123E-03 6.69138E-08 2.88031E-05
 1.03002E+04 1.32803E+03 3.05156E+05 8.33060E-04 2.41150E-04 4.55456E-02 7.83878E-03 1.76475E-04 1.13684E-02 2.90833E-02 5.87661E-03 1.63067E-07 1.27563E-03 9.00870E-08 3.38195E-05
 1.04002E+04 1.33799E+03 3.07673E+05 8.33060E-04 2.69851E-04 5.28726E-02 9.35224E-03 1.94976E-04 1.35261E-02 3.34809E-02 6.73244E-03 1.95799E-07 1.52605E-03 1.12535E-07 3.87561E-05
 1.05002E+04 1.34795E+03 3.10204E+05 8.33060E-04 3.06229E-04 6.28061E-02 1.15453E-02 2.17374E-04 1.66240E-02 3.93157E-02 7.87774E-03 2.45956E-07 1.89463E-03 1.50221E-07 4.51283E-05
 1.06002E+04 1.35791E+03 3.12749E+05 8.33060E-04 3.41459E-04 7.25830E-02 1.37043E-02 2.39069E-04 1.96712E-02 4.50581E-02 8.98604E-03 2.94210E-07 2.25747E-03 1.86738E-07 5.13991E-05
 1.07002E+04 1.36787E+03 3.15307E+05 8.33060E-04 3.85744E-04 8.57063E-02 1.67945E-02 2.65103E-04 2.39898E-02 5.26015E-02 1.04535E-02 3.65817E-07 2.77599E-03 2.45901E-07 5.95445E-05
 1.08002E+04 1.37783E+03 3.17878E+05 8.33060E-04 4.28649E-04 9.86236E-02 1.98370E-02 2.90333E-04 2.82366E-02 6.00258E-02 1.18741E-02 4.34728E-07 3.28643E-03 3.03217E-07 6.75614E-05
 1.09002E+04 1.38779E+03 3.20461E+05 8.33060E-04 4.82164E-04 1.15794E-01 2.41416E-02 3.20353E-04 3.41819E-02 6.96862E-02 1.37361E-02 5.42691E-07 4.05268E-03 4.00609E-07 7.72658E-05
 1.10002E+04 1.39775E+03 3.23058E+05 8.33060E-04 5.34034E-04 1.32696E-01 2.83799E-02 3.49458E-04 4.00258E-02 7.91948E-02 1.55396E-02 6.46583E-07 4.80718E-03 4.95005E-07 8.68154E-05
 1.11002E+04 1.40771E+03 3.25667E+05 8.33060E-04 5.98258E-04 1.54955E-01 3.43114E-02 3.83832E-04 4.81163E-02 9.14530E-02 1.78811E-02 7.96555E-07 5.85945E-03 6.42958E-07 9.90028E-05
 1.12002E+04 1.41767E+03 3.28288E+05 8.33060E-04 6.60535E-04 1.76868E-01 4.01519E-02 4.17174E-04 5.60644E-02 1.03519E-01 2.01500E-02 9.40760E-07 6.89536E-03 7.86431E-07 1.11000E-04
 1.13002E+04 1.42763E+03 3.30921E+05 8.33060E-04 7.37082E-04 2.05479E-01 4.82390E-02 4.56277E-04 6.69409E-02 1.18941E-01 2.30681E-02 1.15704E-06 8.39093E-03 1.01884E-06 1.25441E-04
 1.14002E+04 1.43759E+03 3.33564E+05 8.33060E-04 8.11340E-04 2.33646E-01 5.62025E-02 4.94223E-04 7.76177E-02 1.34123E-01 2.58970E-02 1.36474E-06 9.86345E-03 1.24433E-06 1.39234E-04
